62b4719a2ed99c9d27b4ac67,62b470363e8a563e696d2f61,62b471a62ed99c9d27b4ac91,62b4713c1e7729b4e73cc274,"{""peaklist"": {""$oid"": ""62b4719b2ed99c9d27b4ac69""}}","{""runningTime(s)"": 2.234398126602173}",62b47037763f12303f754d1e
62b4719b715ca42b1769a525,62b470363e8a563e696d2f30,62b4719d715ca42b1769a52b,62b47141c8c49acb2fe182da,"{""peaklist"": {""$oid"": ""62b4719b715ca42b1769a527""}}","{""runningTime(s)"": 2.1421329975128174}",62b47037763f12303f754d1e
62b4719bac953d595536e5ed,62b470363e8a563e696d2f36,62b4719bac953d595536e5ef,62b471423217474494ea26aa,"{""peaklist"": {""$oid"": ""62b4719bac953d595536e5ef""}}","{""runningTime(s)"": 1.7910447120666504}",62b47037763f12303f754d1e
62b4719b18315e939ec3caf8,62b470363e8a563e696d2f54,62b4719418315e939ec3caea,62b47145d75e3cfc7b3e2ae6,"{""peaklist"": {""$oid"": ""62b4719c18315e939ec3cafa""}}","{""runningTime(s)"": 2.0005459785461426}",62b47037763f12303f754d1e
62b4719c42888567b927a386,62b470363e8a563e696d2f42,62b4719742888567b927a380,62b471431582b9616bb5a4ef,"{""peaklist"": {""$oid"": ""62b4719c42888567b927a388""}}","{""runningTime(s)"": 2.22194504737854}",62b47037763f12303f754d1e
62b4719c2e22a91b86c3a281,62b470363e8a563e696d2f67,62b471a52e22a91b86c3a2a3,62b4713e549bb3304bdbff73,"{""peaklist"": {""$oid"": ""62b4719c2e22a91b86c3a283""}}","{""runningTime(s)"": 2.169185161590576}",62b47037763f12303f754d1e
62b4719c2ed99c9d27b4ac6b,62b470363e8a563e696d2f61,62b471a62ed99c9d27b4ac91,62b4713d207ce3e03f606ccd,"{""peaklist"": {""$oid"": ""62b4719c2ed99c9d27b4ac6d""}}","{""runningTime(s)"": 1.3912739753723145}",62b47037763f12303f754d1e
62b4719d87b508edb55130ae,62b470363e8a563e696d2f4e,62b4719687b508edb55130a4,62b471458e9cc39f1a6fd3aa,"{""peaklist"": {""$oid"": ""62b4719d87b508edb55130b0""}}","{""runningTime(s)"": 2.263561964035034}",62b47037763f12303f754d1e
62b4719d6eca6153bf6a09cb,62b470363e8a563e696d2f24,62b471a26eca6153bf6a09dd,62b47141c8c49acb2fe182da,"{""peaklist"": {""$oid"": ""62b4719d6eca6153bf6a09cd""}}","{""runningTime(s)"": 2.225903034210205}",62b47037763f12303f754d1e
62b4719df45cb6d246604aee,62b470363e8a563e696d2f2a,62b4719ef45cb6d246604af4,62b47141c8c49acb2fe182da,"{""peaklist"": {""$oid"": ""62b4719df45cb6d246604af0""}}","{""runningTime(s)"": 2.1850099563598633}",62b47037763f12303f754d1e
62b4719df48c6f2ac247fd8a,62b470363e8a563e696d2f48,62b47196f48c6f2ac247fd80,62b47144186ae673a7bed96a,"{""peaklist"": {""$oid"": ""62b4719df48c6f2ac247fd8c""}}","{""runningTime(s)"": 2.2359659671783447}",62b47037763f12303f754d1e
62b4719d94b9b9e984df9b14,62b470363e8a563e696d2f3c,62b4719894b9b9e984df9b0e,62b471431582b9616bb5a4ef,"{""peaklist"": {""$oid"": ""62b4719d94b9b9e984df9b16""}}","{""runningTime(s)"": 2.0963480472564697}",62b47037763f12303f754d1e
62b4719d8fb08d6cf5cbdfc7,62b470363e8a563e696d2f5b,62b471a78fb08d6cf5cbdff1,62b4713c1e7729b4e73cc274,"{""peaklist"": {""$oid"": ""62b4719d8fb08d6cf5cbdfc9""}}","{""runningTime(s)"": 2.095503091812134}",62b47037763f12303f754d1e
62b4719d715ca42b1769a529,62b470363e8a563e696d2f30,62b4719d715ca42b1769a52b,62b471423217474494ea26aa,"{""peaklist"": {""$oid"": ""62b4719d715ca42b1769a52b""}}","{""runningTime(s)"": 1.9527668952941895}",62b47037763f12303f754d1e
62b4719dac953d595536e5f1,62b470363e8a563e696d2f36,62b4719bac953d595536e5ef,62b47143136edca2d014ad62,"{""peaklist"": {""$oid"": ""62b4719dac953d595536e5f3""}}","{""runningTime(s)"": 1.916632890701294}",62b47037763f12303f754d1e
62b4719d2e22a91b86c3a285,62b470363e8a563e696d2f67,62b471a52e22a91b86c3a2a3,62b4713eb1eeaa6790e6c410,"{""peaklist"": {""$oid"": ""62b4719d2e22a91b86c3a287""}}","{""runningTime(s)"": 1.2004129886627197}",62b47037763f12303f754d1e
62b4719d18315e939ec3cafc,62b470363e8a563e696d2f55,62b471a718315e939ec3cb26,62b4713c1e7729b4e73cc274,"{""peaklist"": {""$oid"": ""62b4719d18315e939ec3cafe""}}","{""runningTime(s)"": 1.717818260192871}",62b47037763f12303f754d1e
